"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Zivkovic T.; Nikolic B.; Simic V.; Pamucar D.; Bacanin N.","Zivkovic, Tamara (6701358907); Nikolic, Bosko (7006055343); Simic, Vladimir (7005545253); Pamucar, Dragan (54080216100); Bacanin, Nebojsa (37028223900)","6701358907; 7006055343; 7005545253; 54080216100; 37028223900","Software defects prediction by metaheuristics tuned extreme gradient boosting and analysis based on Shapley Additive Explanations","2023","Applied Soft Computing","146","","110659","","","","40","10.1016/j.asoc.2023.110659","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167436767&doi=10.1016%2fj.asoc.2023.110659&partnerID=40&md5=89c419a568f152f6211a5a1a0099d7ff","Article","Final","","Scopus","2-s2.0-85167436767"
"Miholca D.-L.; Onet-Marian Z.","Miholca, Diana-Lucia (57105503900); Onet-Marian, Zsuzsanna (36600983800)","57105503900; 36600983800","An analysis of aggregated coupling's suitability for software defect prediction","2020","Proceedings - 2020 22nd International Symposium on Symbolic and Numeric Algorithms for Scientific Computing, SYNASC 2020","","","9357097","141","148","7","5","10.1109/SYNASC51798.2020.00032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102358349&doi=10.1109%2fSYNASC51798.2020.00032&partnerID=40&md5=e4eb66fdb01d4d2f4514c3c9ae171a4f","Conference paper","Final","","Scopus","2-s2.0-85102358349"
"NezhadShokouhi M.M.; Majidi M.A.; Rasoolzadegan A.","NezhadShokouhi, Mohammad Mahdi (57211645928); Majidi, Mohammad Ali (56715364100); Rasoolzadegan, Abbas (55387723600)","57211645928; 56715364100; 55387723600","Software defect prediction using over-sampling and feature extraction based on Mahalanobis distance","2020","Journal of Supercomputing","76","1","","602","635","33","16","10.1007/s11227-019-03051-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074686452&doi=10.1007%2fs11227-019-03051-w&partnerID=40&md5=26fb6a9c2964e22bf47652ff32ce3dd6","Article","Final","","Scopus","2-s2.0-85074686452"
"Jayanthi R.; Florence L.","Jayanthi, R. (59521964100); Florence, Lilly (55834330600)","59521964100; 55834330600","Software defect prediction techniques using metrics based on neural network classifier","2019","Cluster Computing","22","","","77","88","11","90","10.1007/s10586-018-1730-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041529359&doi=10.1007%2fs10586-018-1730-1&partnerID=40&md5=46500e2e009a8fdb5f1b2d85a3947516","Article","Final","","Scopus","2-s2.0-85041529359"
"Bombiri O.; Poda P.; Ouedraogo T.F.","Bombiri, Ozias (58184018400); Poda, Pasteur (57191845752); Ouedraogo, T. Frederic (26325888400)","58184018400; 57191845752; 26325888400","Application of Machine Learning in Software Quality: a Mini-review","2023","2023 IEEE Multi-Conference on Natural and Engineering Sciences for Sahel's Sustainable Development, MNE3SD 2023","","","","","","","1","10.1109/MNE3SD57078.2023.10079800","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152576129&doi=10.1109%2fMNE3SD57078.2023.10079800&partnerID=40&md5=660950a7aecbbeb83c16bad3ae51ad45","Conference paper","Final","","Scopus","2-s2.0-85152576129"
"Tessema H.D.; Abebe S.L.","Tessema, Hailemelekot Demtse (57223974175); Abebe, Surafel Lemma (26667491200)","57223974175; 26667491200","Enhancing Just-in-Time Defect Prediction Using Change Request-based Metrics","2021","Proceedings - 2021 IEEE International Conference on Software Analysis, Evolution and Reengineering, SANER 2021","","","9426021","511","515","4","16","10.1109/SANER50967.2021.00056","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106576531&doi=10.1109%2fSANER50967.2021.00056&partnerID=40&md5=d3a0ad406efa8b37558950f95a8a6ffb","Conference paper","Final","","Scopus","2-s2.0-85106576531"
"Reddy N.C.S.; Peneti S.; Sandhya N.","Reddy, N. Chandra Sekhar (57194874630); Peneti, Subhashini (57191614224); Sandhya, N. (6506940095)","57194874630; 57191614224; 6506940095","Software defect estimation using machine learning","2023","AIP Conference Proceedings","2492","","030017","","","","0","10.1063/5.0116948","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161364795&doi=10.1063%2f5.0116948&partnerID=40&md5=e33093491b82acf79267c3de4ee5e882","Conference paper","Final","","Scopus","2-s2.0-85161364795"
"Mumtaz B.; Kanwal S.; Alamri S.; Khan F.","Mumtaz, Bushra (57215046485); Kanwal, Summrina (54384474400); Alamri, Sultan (55309049800); Khan, Faiza (57215031941)","57215046485; 54384474400; 55309049800; 57215031941","Feature selection using artificial immune network: An approach for software defect prediction","2021","Intelligent Automation and Soft Computing","29","3","","669","684","15","22","10.32604/iasc.2021.018405","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109880315&doi=10.32604%2fiasc.2021.018405&partnerID=40&md5=67120679eb4e24328bd94d3063639da9","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85109880315"
"Meiliana M.; Karim S.; Warnars H.L.H.S.; Gaol F.L.; Abdurachman E.; Soewito B.","Meiliana, M. (55758663300); Karim, Syaeful (57203142515); Warnars, Harco Leslie Hendric Spits (57219696428); Gaol, Ford Lumban (24536664300); Abdurachman, Edi (56820169100); Soewito, Benfano (24473788700)","55758663300; 57203142515; 57219696428; 24536664300; 56820169100; 24473788700","Software metrics for fault prediction using machine learning approaches: A literature review with PROMISE repository dataset","2017","2017 IEEE International Conference on Cybernetics and Computational Intelligence, CyberneticsCOM 2017 - Proceedings","2017-November","","","19","23","4","50","10.1109/CYBERNETICSCOM.2017.8311708","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050694111&doi=10.1109%2fCYBERNETICSCOM.2017.8311708&partnerID=40&md5=3d8df3062311f803f3f341f399bfd277","Conference paper","Final","","Scopus","2-s2.0-85050694111"
"Bezerra M.E.R.; Oliveira A.L.I.; Adeodatoz P.J.L.","Bezerra, Miguel E. R. (14526743500); Oliveira, Adriano L. I. (7201929731); Adeodatoz, Paulo J. L. (54784116400)","14526743500; 7201929731; 54784116400","Predicting software defects: A cost-sensitive approach","2011","Conference Proceedings - IEEE International Conference on Systems, Man and Cybernetics","","","6084055","2515","2522","7","10","10.1109/ICSMC.2011.6084055","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83755163956&doi=10.1109%2fICSMC.2011.6084055&partnerID=40&md5=b44189a13dd4ed735402c0118c9f678d","Conference paper","Final","","Scopus","2-s2.0-83755163956"
"","","","Proceedings - 2012 11th International Conference on Machine Learning and Applications, ICMLA 2012","2012","Proceedings - 2012 11th International Conference on Machine Learning and Applications, ICMLA 2012","2","","","","","1355","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873597906&partnerID=40&md5=bf732d1fba2bca1354409781494b8871","Conference review","Final","","Scopus","2-s2.0-84873597906"
"Phan A.V.; Le Nguyen M.","Phan, Anh Viet (57191071971); Le Nguyen, Minh (57193118937)","57191071971; 57193118937","Convolutional neural networks on assembly code for predicting software defects","2017","Proceedings - 2017 21st Asia Pacific Symposium on Intelligent and Evolutionary Systems, IES 2017","2017-January","","","37","42","5","40","10.1109/IESYS.2017.8233558","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049243837&doi=10.1109%2fIESYS.2017.8233558&partnerID=40&md5=8f67cf333b53f172b193115e7b8060db","Conference paper","Final","","Scopus","2-s2.0-85049243837"
"Serdar Biçer M.; Diri B.","Serdar Biçer, M. (57189519688); Diri, Banu (22978771800)","57189519688; 22978771800","Defect prediction for Cascading Style Sheets","2016","Applied Soft Computing Journal","49","","","1078","1084","6","16","10.1016/j.asoc.2016.05.038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971654681&doi=10.1016%2fj.asoc.2016.05.038&partnerID=40&md5=ebfe2dd50bdb0ee9c68a40781a409882","Article","Final","","Scopus","2-s2.0-84971654681"
"Shanthini A.; Chandrasekaran R.M.","Shanthini, A. (56565608700); Chandrasekaran, R.M. (7006808993)","56565608700; 7006808993","Analyzing the effect of bagged ensemble approach for software fault prediction in class level and package level metrics","2015","2014 International Conference on Information Communication and Embedded Systems, ICICES 2014","","","7033809","","","","17","10.1109/ICICES.2014.7033809","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925310310&doi=10.1109%2fICICES.2014.7033809&partnerID=40&md5=346650becae1eb4944dd8b67ef148dbb","Conference paper","Final","","Scopus","2-s2.0-84925310310"
"Malhotra R.","Malhotra, Ruchika (15758058000)","15758058000","An empirical framework for defect prediction using machine learning techniques with Android software","2016","Applied Soft Computing Journal","49","","","1034","1050","16","53","10.1016/j.asoc.2016.04.032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975114101&doi=10.1016%2fj.asoc.2016.04.032&partnerID=40&md5=d78aa691aa28063782a0db204700bbb4","Article","Final","","Scopus","2-s2.0-84975114101"
"Chen X.; Gu Q.; Liu W.-S.; Liu S.-L.; Ni C.","Chen, Xiang (57189091783); Gu, Qing (57205368016); Liu, Wang-Shu (56413365400); Liu, Shu-Long (55970293000); Ni, Chao (57189892547)","57189091783; 57205368016; 56413365400; 55970293000; 57189892547","Survey of static software defect prediction","2016","Ruan Jian Xue Bao/Journal of Software","27","1","","1","25","24","75","10.13328/j.cnki.jos.004923","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975748199&doi=10.13328%2fj.cnki.jos.004923&partnerID=40&md5=f2433131aa8f9b784d82a7ca2c15afab","Article","Final","","Scopus","2-s2.0-84975748199"
"Zhang W.; Ma Z.Y.; Lu Q.L.; Nie X.B.; Liu J.","Zhang, Wei (56436973500); Ma, Zhen Yu (56437073000); Lu, Qing Ling (12782460100); Nie, Xiao Bing (56486919100); Liu, Juan (56487274100)","56436973500; 56437073000; 12782460100; 56486919100; 56487274100","Research on software defect prediction method based on machine learning","2014","Applied Mechanics and Materials","687-691","","","2182","2185","3","3","10.4028/www.scientific.net/AMM.687-691.2182","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921418934&doi=10.4028%2fwww.scientific.net%2fAMM.687-691.2182&partnerID=40&md5=9dfd0dec73797125d2d21e69c85a8f1f","Conference paper","Final","","Scopus","2-s2.0-84921418934"
"Wu Y.; Huang S.; Ji H.; Zheng C.; Bai C.","Wu, Yaning (56176857200); Huang, Song (55608828500); Ji, Haijin (57200079091); Zheng, Changyou (36652245300); Bai, Chengzu (56147899900)","56176857200; 55608828500; 57200079091; 36652245300; 56147899900","A novel Bayes defect predictor based on information diffusion function","2018","Knowledge-Based Systems","144","","","1","8","7","9","10.1016/j.knosys.2017.12.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039156141&doi=10.1016%2fj.knosys.2017.12.015&partnerID=40&md5=41a13bb36b8c71cff9fa6ed8550b1970","Article","Final","","Scopus","2-s2.0-85039156141"
"Bashir K.; Li T.; Yohannese C.W.; Mahama Y.","Bashir, Kamal (57202376609); Li, Tianrui (7406372548); Yohannese, Chubato Wondaferaw (57194103722); Mahama, Yahaya (57204362257)","57202376609; 7406372548; 57194103722; 57204362257","Enhancing software defect prediction using supervised-learning based framework","2017","Proceedings of the 2017 12th International Conference on Intelligent Systems and Knowledge Engineering, ISKE 2017","2018-January","","","1","6","5","29","10.1109/ISKE.2017.8258790","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048134024&doi=10.1109%2fISKE.2017.8258790&partnerID=40&md5=11db43af6ae5cd9f20ac196a412210b8","Conference paper","Final","","Scopus","2-s2.0-85048134024"
"Fu Y.; Dong W.; Yin L.; Du Y.","Fu, Yiqi (57194615382); Dong, Wei (57190581192); Yin, Liangze (54924614300); Du, Yuqing (57194613093)","57194615382; 57190581192; 54924614300; 57194613093","Software Defect Prediction Model Based on the Combination of Machine Learning Algorithms","2017","Jisuanji Yanjiu yu Fazhan/Computer Research and Development","54","3","","633","641","8","12","10.7544/issn1000-1239.2017.20151052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021191997&doi=10.7544%2fissn1000-1239.2017.20151052&partnerID=40&md5=300835e5e23e7d98346e365dfb974bb9","Article","Final","","Scopus","2-s2.0-85021191997"
"Kumudha P.; Venkatesan R.; Radhika E.","Kumudha, P. (56644794700); Venkatesan, R. (56644223200); Radhika, Engimuri (57204629074)","56644794700; 56644223200; 57204629074","Product metrics based predictive classification of software using RAR mining and naive Bayesapproach","2015","International Journal of Applied Engineering Research","10","7","","17375","17391","16","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929378261&partnerID=40&md5=e9025f348a17bff110907d3d1f715d1e","Article","Final","","Scopus","2-s2.0-84929378261"
"Kaur A.; Kaur K.","Kaur, Arvinder (57548731500); Kaur, Kamaldeep (57223048873)","57548731500; 57223048873","Performance analysis of ensemble learning for predicting defects in open source software","2014","Proceedings of the 2014 International Conference on Advances in Computing, Communications and Informatics, ICACCI 2014","","","6968438","219","225","6","19","10.1109/ICACCI.2014.6968438","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927652412&doi=10.1109%2fICACCI.2014.6968438&partnerID=40&md5=7b1f0c38c966575f28d6f940e96341b5","Conference paper","Final","","Scopus","2-s2.0-84927652412"
"Seliya N.; Khoshgoftaar T.M.","Seliya, Naeem (6602947305); Khoshgoftaar, Taghi M. (7006211475)","6602947305; 7006211475","Software quality analysis with distribution bias in defect data","2013","Proceedings - 19th ISSAT International Conference on Reliability and Quality in Design, RQD 2013","","","","225","229","4","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885639364&partnerID=40&md5=35bf0af72fb3c9408c8445f1e6aa6fb2","Conference paper","Final","","Scopus","2-s2.0-84885639364"
"Murillo-Morera J.; Quesada-López C.; Jenkins M.","Murillo-Morera, Juan (56712928500); Quesada-López, Christian (56380571400); Jenkins, Marcelo (23094218000)","56712928500; 56380571400; 23094218000","Software fault prediction: A systematic mapping study","2015","CIBSE 2015 - XVIII Ibero-American Conference on Software Engineering","","","","446","459","13","12","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936110818&partnerID=40&md5=f18253acbe762249e0a5803739257b51","Conference paper","Final","","Scopus","2-s2.0-84936110818"
"Wang S.; Ping H.; Zelin L.","Wang, Shihai (24802335300); Ping, He (57147050500); Zelin, Li (26533596800)","24802335300; 57147050500; 26533596800","An enhanced software defect prediction model with multiple metrics and learners","2016","International Journal of Industrial and Systems Engineering","22","3","","358","371","13","5","10.1504/IJISE.2016.074711","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959327279&doi=10.1504%2fIJISE.2016.074711&partnerID=40&md5=d7bfae34d72f3c064c0aa3eb385f115d","Article","Final","","Scopus","2-s2.0-84959327279"
"Khatter K.; Kalia A.","Khatter, Kiran (54787827500); Kalia, Arvind (37007381400)","54787827500; 37007381400","Investigating software detection methods","2016","Proceedings of the International Conference on Industrial Engineering and Operations Management","8-10 March 2016","","","2248","2258","10","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018449433&partnerID=40&md5=5f601f032014d4da20b32707e112613d","Conference paper","Final","","Scopus","2-s2.0-85018449433"
"Sethi T.; Gagandeep","Sethi, Tanvi (57193078208); Gagandeep (57192436203)","57193078208; 57192436203","Improved approach for software defect prediction using artificial neural networks","2016","2016 5th International Conference on Reliability, Infocom Technologies and Optimization, ICRITO 2016: Trends and Future Directions","","","7785003","480","485","5","26","10.1109/ICRITO.2016.7785003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010505608&doi=10.1109%2fICRITO.2016.7785003&partnerID=40&md5=01acff61ec107131cf75390a97def675","Conference paper","Final","","Scopus","2-s2.0-85010505608"
"Arora I.; Saha A.","Arora, Ishani (56690124400); Saha, Anju (23393767100)","56690124400; 23393767100","Software defect prediction: A comparison between artificial neural network and support vector machine","2018","Advances in Intelligent Systems and Computing","562","","","51","61","10","20","10.1007/978-981-10-4603-2_6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034082083&doi=10.1007%2f978-981-10-4603-2_6&partnerID=40&md5=0082c89cbec075d302d9da889755753c","Conference paper","Final","","Scopus","2-s2.0-85034082083"
"Benson M.J.","Benson, Markland J. (23566411000)","23566411000","Toward intelligent software defect detection: Learning software defects by example","2011","Proceedings - 2011 34th IEEE Software Engineering Workshop, SEW 2011","","","6146920","138","142","4","1","10.1109/SEW.2011.26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860009377&doi=10.1109%2fSEW.2011.26&partnerID=40&md5=d29b7c712159fd866013dea20e8a08fe","Conference paper","Final","","Scopus","2-s2.0-84860009377"
"Gao K.; Khoshgoftaar T.M.; Napolitano A.","Gao, Kehan (7101642143); Khoshgoftaar, Taghi M. (7006211475); Napolitano, Amri (18936164700)","7101642143; 7006211475; 18936164700","Effectiveness of the Random Forest algorithm for software quality classification","2016","Proceedings - 22nd ISSAT International Conference on Reliability and Quality in Design","","","","181","185","4","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992025926&partnerID=40&md5=583a0c389cd0d76caf3f580997b5e8e7","Conference paper","Final","","Scopus","2-s2.0-84992025926"
"Bettenburg N.; Nagappan M.; Hassan A.E.","Bettenburg, Nicolas (25723011100); Nagappan, Meiyappan (26537885500); Hassan, Ahmed E. (7402686972)","25723011100; 26537885500; 7402686972","Think locally, act globally: Improving defect and effort prediction models","2012","IEEE International Working Conference on Mining Software Repositories","","","6224300","60","69","9","106","10.1109/MSR.2012.6224300","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865149858&doi=10.1109%2fMSR.2012.6224300&partnerID=40&md5=d7d0849ed85b37c094fe60877aeea150","Conference paper","Final","","Scopus","2-s2.0-84865149858"
"Seliya N.; Khoshgoftaar T.M.","Seliya, Naeem (6602947305); Khoshgoftaar, Taghi M. (7006211475)","6602947305; 7006211475","SOftware defect prediction with skewed data","2010","Proceedings - 16th ISSAT International Conference on Reliability and Quality in Design","","","","403","407","4","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886931770&partnerID=40&md5=6fdec46c259a7a327a3d538a4122bb38","Conference paper","Final","","Scopus","2-s2.0-84886931770"
"Ceylan E.; Kutlubay F.O.; Bener A.B.","Ceylan, Evren (18036468500); Kutlubay, F. Onur (24477696000); Bener, Ayşe B. (21742123700)","18036468500; 24477696000; 21742123700","Software defect identification using machine learning techniques","2006","Proceedings - 32nd Euromicro Conference on Software Engineering and Advanced Applications, SEAA","","","1690146","240","246","6","52","10.1109/EUROMICRO.2006.56","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547414159&doi=10.1109%2fEUROMICRO.2006.56&partnerID=40&md5=0fa74a87c873961ca264f56f2180be25","Conference paper","Final","","Scopus","2-s2.0-34547414159"
"Gao K.; Khoshgoftaar T.M.; Napolitano A.","Gao, Kehan (7101642143); Khoshgoftaar, Taghi M. (7006211475); Napolitano, Amri (18936164700)","7101642143; 7006211475; 18936164700","Aggregating data sampling with feature subset selection to address skewed software defect data","2015","International Journal of Software Engineering and Knowledge Engineering","25","9-10","","1531","1550","19","6","10.1142/S0218194015400318","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962542511&doi=10.1142%2fS0218194015400318&partnerID=40&md5=9c44a630d4475f5730223910a549cca6","Article","Final","","Scopus","2-s2.0-84962542511"
"Jayaraj V.; Saravana Raman N.","Jayaraj, V. (57240899400); Saravana Raman, N. (56880405600)","57240899400; 56880405600","An improved neural network learning algorithm using glow-worm swarm optimization for software defect prediction","2015","International Journal of Applied Engineering Research","10","17","","37817","37823","6","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942791731&partnerID=40&md5=1f86e41eb7b1ac52cc034488b274e307","Article","Final","","Scopus","2-s2.0-84942791731"
"Bibi S.; Tsoumakas G.; Stamelos I.; Vlahavas I.","Bibi, S. (14719125500); Tsoumakas, G. (8088070600); Stamelos, I. (6604041235); Vlahavas, I. (57191439209)","14719125500; 8088070600; 6604041235; 57191439209","Regression via Classification applied on software defect estimation","2008","Expert Systems with Applications","34","3","","2091","2101","10","44","10.1016/j.eswa.2007.02.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-37349077705&doi=10.1016%2fj.eswa.2007.02.012&partnerID=40&md5=76169f9b9865ec06e45ec14937ff9289","Article","Final","","Scopus","2-s2.0-37349077705"
"Kumar P.R.; Saradhi Varma G.P.","Kumar, Prathipati Ratna (57200089499); Saradhi Varma, G.P. (56924940200)","57200089499; 56924940200","A novel probabilistic-ABC based boosting model for software defect detection","2017","Proceedings of 2017 International Conference on Innovations in Information, Embedded and Communication Systems, ICIIECS 2017","2018-January","","","1","6","5","6","10.1109/ICIIECS.2017.8276059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046951526&doi=10.1109%2fICIIECS.2017.8276059&partnerID=40&md5=8544f76e5cb14feafa0cffc159aa234a","Conference paper","Final","","Scopus","2-s2.0-85046951526"
"Nascimento A.M.; de Melo V.V.; Dias L.A.V.; da Cunha A.M.","Nascimento, Alexandre Moreira (23397934200); de Melo, Vinícius Veloso (19638309100); Dias, Luiz Alberto Vieira (36011475700); da Cunha, Adilson Marques (16038527100)","23397934200; 19638309100; 36011475700; 16038527100","Increasing the Prediction Quality of Software Defective Modules with Automatic Feature Engineering","2018","Advances in Intelligent Systems and Computing","738","","","527","535","8","2","10.1007/978-3-319-77028-4_68","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045854437&doi=10.1007%2f978-3-319-77028-4_68&partnerID=40&md5=8c5c99f7157564e70b6ae562c12ecfab","Conference paper","Final","","Scopus","2-s2.0-85045854437"
"Punitha K.; Latha B.","Punitha, K. (57192169430); Latha, B. (26643194000)","57192169430; 26643194000","Sampling imbalance dataset for software defect prediction using hybrid neuro-fuzzy systems with naive bayes classifier; [Izbor neuravnoteženog niza podataka za predvidanje grešaka u racunalnom programu primjenom hibridnih neuro-fuzzy sustava s Naive Bayes klasifikatorom]","2016","Tehnicki Vjesnik","23","6","","1795","1804","9","9","10.17559/TV-20151219112129","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999006722&doi=10.17559%2fTV-20151219112129&partnerID=40&md5=85da420979a1aba9f31b4cd1387c78e5","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84999006722"
"Chandra K.; Kapoor G.; Kohli R.; Gupta A.","Chandra, Kanika (57191043263); Kapoor, Gagan (57225390977); Kohli, Rashi (56828926500); Gupta, Archana (56434848900)","57191043263; 57225390977; 56828926500; 56434848900","Improving software quality using machine learning","2016","2016 1st International Conference on Innovation and Challenges in Cyber Security, ICICCS 2016","","","7542340","115","118","3","28","10.1109/ICICCS.2016.7542340","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985972769&doi=10.1109%2fICICCS.2016.7542340&partnerID=40&md5=4fcc1e42a6cef1d069886fe212d2f98d","Conference paper","Final","","Scopus","2-s2.0-84985972769"
"","","","Proceedings - 2012 11th International Conference on Machine Learning and Applications, ICMLA 2012","2012","Proceedings - 2012 11th International Conference on Machine Learning and Applications, ICMLA 2012","1","","","","","1355","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873575863&partnerID=40&md5=99f67ba790ce10b1335643a02956b612","Conference review","Final","","Scopus","2-s2.0-84873575863"
"Rizwan S.; Tiantian W.; Xiaohong S.; Salahuddin","Rizwan, Syed (57201728969); Tiantian, Wang (26325080600); Xiaohong, Su (7402181881); Salahuddin (57193411213)","57201728969; 26325080600; 7402181881; 57193411213","Empirical study on software bug prediction","2017","ACM International Conference Proceeding Series","","","","55","59","4","3","10.1145/3178212.3178221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045942717&doi=10.1145%2f3178212.3178221&partnerID=40&md5=9b1dfe2ee9f02d3fc8506b86c71d186e","Conference paper","Final","","Scopus","2-s2.0-85045942717"
"Punitha K.; Chitra S.","Punitha, K. (57192169430); Chitra, S. (59289587700)","57192169430; 59289587700","Software defect prediction using software metrics - A survey","2013","2013 International Conference on Information Communication and Embedded Systems, ICICES 2013","","","6508369","555","558","3","27","10.1109/ICICES.2013.6508369","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879874384&doi=10.1109%2fICICES.2013.6508369&partnerID=40&md5=af3195fcc50e2a9b822935ded14bb8d0","Conference paper","Final","","Scopus","2-s2.0-84879874384"
"Yang Y.; Ai J.; Wang F.","Yang, Yiwen (57201985560); Ai, Jun (57214531958); Wang, Fei (58599100300)","57201985560; 57214531958; 58599100300","Defect Prediction Based on the Characteristics of Multilayer Structure of Software Network","2018","Proceedings - 2018 IEEE 18th International Conference on Software Quality, Reliability, and Security Companion, QRS-C 2018","","","8431947","27","34","7","18","10.1109/QRS-C.2018.00019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052536544&doi=10.1109%2fQRS-C.2018.00019&partnerID=40&md5=ff8952bd0a0b2e0c2bea0c7086480066","Conference paper","Final","","Scopus","2-s2.0-85052536544"
"Li Y.; Huang Z.-Q.; Wang Y.; Fang B.-W.","Li, Yong (57188935137); Huang, Zhi-Qiu (14325169600); Wang, Yong (56789885200); Fang, Bing-Wu (57188922578)","57188935137; 14325169600; 56789885200; 57188922578","Survey on Data Driven Software Defects Prediction","2017","Tien Tzu Hsueh Pao/Acta Electronica Sinica","45","4","","982","988","6","11","10.3969/j.issn.0372-2112.2017.04.030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020976508&doi=10.3969%2fj.issn.0372-2112.2017.04.030&partnerID=40&md5=9e9c3f48a57a1bd3c7a78dc16cdd848d","Review","Final","","Scopus","2-s2.0-85020976508"
"Pelayo L.; Dick S.","Pelayo, Lourdes (22635488500); Dick, Scott (7007080725)","22635488500; 7007080725","Evaluating stratification alternatives to improve software defect prediction","2012","IEEE Transactions on Reliability","61","2","6156808","516","525","9","47","10.1109/TR.2012.2183912","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861925923&doi=10.1109%2fTR.2012.2183912&partnerID=40&md5=13daf8506aa6c0f1505f017f1c0fc788","Article","Final","","Scopus","2-s2.0-84861925923"
